batter,game_year,WH,AB,IABA
502517.0,2016.0,855.0,536,1.5951492537313432
502517.0,2017.0,814.0,545,1.4935779816513761
502517.0,2018.0,468.0,329,1.4224924012158056
502523.0,2016.0,236.0,206,1.145631067961165
502671.0,2015.0,742.0,558,1.3297491039426523
502671.0,2016.0,762.0,568,1.341549295774648
502671.0,2017.0,751.0,567,1.3245149911816578
502671.0,2018.0,757.0,579,1.307426597582038
503556.0,2015.0,445.0,337,1.3204747774480712
503556.0,2016.0,604.0,466,1.296137339055794
503556.0,2017.0,736.0,512,1.4375
503556.0,2018.0,635.0,516,1.2306201550387597
506560.0,2015.0,359.0,313,1.1469648562300319
506702.0,2016.0,375.0,260,1.4423076923076923
506702.0,2017.0,328.0,269,1.2193308550185873
506702.0,2018.0,264.0,272,0.9705882352941176
514888.0,2015.0,896.0,652,1.3742331288343559
514888.0,2016.0,909.0,624,1.4567307692307692
514888.0,2017.0,977.0,653,1.4961715160796325
514888.0,2018.0,861.0,563,1.5293072824156306
514913.0,2015.0,435.0,351,1.2393162393162394
514917.0,2015.0,498.0,397,1.2544080604534005
514917.0,2016.0,788.0,542,1.4538745387453875
514917.0,2017.0,697.0,502,1.3884462151394423
514917.0,2018.0,654.0,590,1.1084745762711865
516416.0,2015.0,656.0,553,1.18625678119349
516416.0,2016.0,893.0,618,1.4449838187702266
516416.0,2017.0,698.0,515,1.3553398058252428
516416.0,2018.0,729.0,575,1.2678260869565217
516770.0,2015.0,732.0,566,1.2932862190812722
516770.0,2016.0,734.0,571,1.2854640980735552
516770.0,2017.0,736.0,483,1.5238095238095237
516770.0,2018.0,804.0,578,1.3910034602076125
516782.0,2015.0,782.0,566,1.3816254416961131
516782.0,2016.0,714.0,475,1.503157894736842
516782.0,2017.0,362.0,299,1.2107023411371238
516782.0,2018.0,692.0,547,1.2650822669104205
517369.0,2017.0,399.0,303,1.316831683168317
517369.0,2018.0,522.0,420,1.2428571428571429
517370.0,2015.0,457.0,357,1.280112044817927
518586.0,2018.0,453.0,301,1.504983388704319
518595.0,2015.0,337.0,285,1.182456140350877
518595.0,2016.0,298.0,248,1.2016129032258065
518595.0,2017.0,434.0,339,1.28023598820059
518614.0,2016.0,333.0,247,1.3481781376518218
518614.0,2017.0,434.0,347,1.2507204610951008
518614.0,2018.0,385.0,343,1.1224489795918366
518618.0,2015.0,313.0,249,1.2570281124497993
518618.0,2016.0,474.0,349,1.3581661891117478
518618.0,2017.0,506.0,399,1.268170426065163
518618.0,2018.0,596.0,484,1.2314049586776858
518626.0,2015.0,807.0,651,1.23963133640553
518626.0,2016.0,775.0,598,1.2959866220735785
518626.0,2017.0,483.0,401,1.2044887780548628
518692.0,2015.0,493.0,410,1.2024390243902439
518692.0,2016.0,792.0,571,1.3870402802101576
518692.0,2017.0,638.0,432,1.4768518518518519
518692.0,2018.0,881.0,623,1.4141252006420546
518735.0,2015.0,404.0,357,1.1316526610644257
518735.0,2016.0,441.0,410,1.075609756097561
518735.0,2017.0,554.0,434,1.2764976958525345
518735.0,2018.0,517.0,442,1.169683257918552
518792.0,2015.0,774.0,554,1.3971119133574008
518792.0,2016.0,597.0,563,1.0603907637655416
518792.0,2017.0,558.0,445,1.253932584269663
518792.0,2018.0,582.0,431,1.3503480278422273
518934.0,2015.0,755.0,557,1.355475763016158
518934.0,2016.0,877.0,547,1.603290676416819
518934.0,2017.0,791.0,609,1.2988505747126438
518934.0,2018.0,638.0,538,1.1858736059479553
518960.0,2015.0,438.0,370,1.1837837837837837
518960.0,2016.0,663.0,493,1.3448275862068966
518960.0,2017.0,585.0,417,1.4028776978417266
518960.0,2018.0,516.0,407,1.2678132678132679
519023.0,2018.0,276.0,240,1.15
519025.0,2015.0,274.0,247,1.1093117408906883
519048.0,2015.0,603.0,478,1.2615062761506277
519048.0,2016.0,564.0,463,1.2181425485961124
519048.0,2017.0,617.0,495,1.2464646464646465
519048.0,2018.0,471.0,412,1.1432038834951457
519058.0,2015.0,797.0,599,1.330550918196995
519058.0,2017.0,734.0,548,1.3394160583941606
519058.0,2018.0,653.0,598,1.0919732441471572
519083.0,2015.0,580.0,506,1.1462450592885376
519083.0,2016.0,398.0,408,0.9754901960784313
519184.0,2015.0,868.0,630,1.3777777777777778
519184.0,2016.0,317.0,345,0.9188405797101449
519184.0,2017.0,446.0,285,1.5649122807017544
519203.0,2015.0,763.0,607,1.257001647446458
519203.0,2016.0,888.0,634,1.4006309148264984
519203.0,2017.0,719.0,600,1.1983333333333333
519203.0,2018.0,708.0,551,1.2849364791288567
519208.0,2015.0,420.0,306,1.3725490196078431
519222.0,2017.0,242.0,224,1.0803571428571428
519222.0,2018.0,315.0,234,1.3461538461538463
519237.0,2015.0,289.0,267,1.0823970037453183
519237.0,2016.0,490.0,384,1.2760416666666667
519237.0,2017.0,349.0,288,1.2118055555555556
519295.0,2016.0,337.0,285,1.182456140350877
519299.0,2015.0,458.0,366,1.2513661202185793
519299.0,2017.0,284.0,240,1.1833333333333333
519306.0,2015.0,403.0,369,1.0921409214092141
519306.0,2016.0,502.0,425,1.1811764705882353
519306.0,2017.0,566.0,510,1.1098039215686275
519306.0,2018.0,236.0,235,1.004255319148936
519317.0,2015.0,325.0,277,1.1732851985559567
519317.0,2016.0,441.0,404,1.0915841584158417
519317.0,2017.0,734.0,586,1.2525597269624573
519317.0,2018.0,772.0,625,1.2352
519346.0,2017.0,466.0,461,1.0108459869848156
519346.0,2018.0,239.0,243,0.9835390946502057
519390.0,2015.0,568.0,435,1.3057471264367817
519390.0,2016.0,572.0,484,1.1818181818181819
519390.0,2017.0,307.0,276,1.1123188405797102
520471.0,2015.0,720.0,548,1.313868613138686
520471.0,2016.0,668.0,578,1.1557093425605536
520471.0,2017.0,749.0,593,1.2630691399662732
520471.0,2018.0,733.0,575,1.2747826086956522
521692.0,2015.0,737.0,574,1.28397212543554
521692.0,2016.0,626.0,506,1.2371541501976284
521692.0,2017.0,637.0,464,1.3728448275862069
521692.0,2018.0,510.0,499,1.0220440881763526
523253.0,2015.0,717.0,530,1.3528301886792453
523253.0,2016.0,531.0,505,1.0514851485148515
523253.0,2017.0,404.0,391,1.0332480818414322
523253.0,2018.0,395.0,362,1.091160220994475
527038.0,2015.0,652.0,506,1.2885375494071147
527038.0,2016.0,401.0,301,1.3322259136212624
527038.0,2017.0,450.0,332,1.355421686746988
527038.0,2018.0,479.0,374,1.2807486631016043
527043.0,2016.0,324.0,257,1.2607003891050583
541645.0,2015.0,668.0,546,1.2234432234432235
541645.0,2016.0,530.0,401,1.3216957605985038
541645.0,2017.0,794.0,509,1.5599214145383105
541645.0,2018.0,396.0,351,1.1282051282051282
541650.0,2015.0,321.0,261,1.2298850574712643
541650.0,2016.0,546.0,396,1.378787878787879
541650.0,2017.0,518.0,426,1.215962441314554
541650.0,2018.0,453.0,321,1.411214953271028
542208.0,2015.0,340.0,257,1.3229571984435797
542208.0,2016.0,267.0,264,1.0113636363636365
542255.0,2015.0,707.0,513,1.3781676413255362
542255.0,2016.0,741.0,511,1.4500978473581214
542255.0,2017.0,928.0,648,1.4320987654320987
542255.0,2018.0,767.0,596,1.2869127516778522
542303.0,2015.0,550.0,453,1.2141280353200883
542303.0,2016.0,701.0,550,1.2745454545454546
542303.0,2017.0,841.0,600,1.4016666666666666
542303.0,2018.0,702.0,570,1.231578947368421
542340.0,2016.0,701.0,578,1.21280276816609
542340.0,2017.0,461.0,398,1.1582914572864322
542340.0,2018.0,597.0,464,1.2866379310344827
542436.0,2016.0,261.0,220,1.1863636363636363
542454.0,2015.0,256.0,255,1.003921568627451
542454.0,2016.0,279.0,231,1.2077922077922079
542583.0,2017.0,373.0,276,1.3514492753623188
542583.0,2018.0,711.0,522,1.3620689655172413
542908.0,2016.0,271.0,208,1.3028846153846154
542921.0,2017.0,689.0,519,1.3275529865125242
542921.0,2018.0,376.0,363,1.0358126721763086
542979.0,2016.0,222.0,202,1.099009900990099
542979.0,2017.0,430.0,407,1.0565110565110565
542993.0,2015.0,646.0,510,1.2666666666666666
542993.0,2016.0,360.0,309,1.1650485436893203
542994.0,2015.0,305.0,251,1.2151394422310757
543063.0,2015.0,604.0,497,1.215291750503018
543063.0,2016.0,713.0,551,1.294010889292196
543063.0,2017.0,664.0,504,1.3174603174603174
543063.0,2018.0,631.0,514,1.227626459143969
543068.0,2015.0,501.0,375,1.336
543068.0,2016.0,597.0,405,1.474074074074074
543068.0,2017.0,428.0,336,1.2738095238095237
543068.0,2018.0,604.0,494,1.222672064777328
543105.0,2016.0,337.0,249,1.3534136546184738
543213.0,2015.0,628.0,444,1.4144144144144144
543213.0,2016.0,459.0,344,1.3343023255813953
543216.0,2015.0,219.0,234,0.9358974358974359
543216.0,2016.0,306.0,206,1.4854368932038835
543228.0,2015.0,474.0,357,1.3277310924369747
543228.0,2016.0,182.0,245,0.7428571428571429
543228.0,2017.0,407.0,345,1.1797101449275362
543228.0,2018.0,534.0,394,1.3553299492385786
543238.0,2015.0,530.0,473,1.120507399577167
543257.0,2016.0,412.0,330,1.2484848484848485
543257.0,2017.0,437.0,384,1.1380208333333333
543257.0,2018.0,537.0,379,1.4168865435356202
543281.0,2015.0,521.0,402,1.2960199004975124
543281.0,2016.0,600.0,478,1.2552301255230125
543281.0,2017.0,564.0,473,1.1923890063424947
543281.0,2018.0,387.0,335,1.155223880597015
543302.0,2017.0,194.0,222,0.8738738738738738
543305.0,2015.0,379.0,342,1.108187134502924
543305.0,2016.0,349.0,325,1.073846153846154
543305.0,2017.0,443.0,338,1.3106508875739644
543305.0,2018.0,535.0,482,1.1099585062240664
543308.0,2018.0,352.0,284,1.2394366197183098
543333.0,2015.0,910.0,651,1.3978494623655915
543333.0,2016.0,750.0,591,1.2690355329949239
543333.0,2017.0,907.0,593,1.5295109612141653
543333.0,2018.0,702.0,586,1.1979522184300342
543376.0,2015.0,370.0,316,1.1708860759493671
543376.0,2017.0,335.0,250,1.34
543376.0,2018.0,330.0,259,1.274131274131274
543401.0,2015.0,766.0,559,1.370304114490161
543401.0,2016.0,805.0,659,1.2215477996965098
543401.0,2017.0,362.0,356,1.0168539325842696
543401.0,2018.0,598.0,520,1.15
543434.0,2015.0,727.0,548,1.3266423357664234
543434.0,2016.0,432.0,340,1.2705882352941176
543484.0,2017.0,498.0,347,1.4351585014409223
543484.0,2018.0,230.0,220,1.0454545454545454
543510.0,2015.0,559.0,387,1.4444444444444444
543510.0,2016.0,402.0,336,1.1964285714285714
543510.0,2017.0,445.0,349,1.2750716332378222
543510.0,2018.0,482.0,420,1.1476190476190475
543543.0,2015.0,573.0,427,1.3419203747072599
543543.0,2016.0,641.0,544,1.1783088235294117
543543.0,2017.0,310.0,330,0.9393939393939394
543543.0,2018.0,283.0,223,1.2690582959641257
543590.0,2016.0,324.0,330,0.9818181818181818
543685.0,2015.0,407.0,307,1.3257328990228012
543685.0,2016.0,728.0,578,1.259515570934256
543685.0,2017.0,700.0,517,1.3539651837524178
543685.0,2018.0,770.0,520,1.4807692307692308
543760.0,2015.0,673.0,540,1.2462962962962962
543760.0,2016.0,641.0,559,1.1466905187835421
543760.0,2017.0,381.0,337,1.1305637982195846
543760.0,2018.0,719.0,620,1.1596774193548387
543768.0,2015.0,311.0,220,1.4136363636363636
543768.0,2016.0,540.0,475,1.1368421052631579
543768.0,2017.0,649.0,530,1.2245283018867925
543768.0,2018.0,544.0,522,1.0421455938697317
543776.0,2016.0,234.0,213,1.0985915492957747
543807.0,2015.0,461.0,405,1.1382716049382715
543807.0,2016.0,679.0,625,1.0864
543807.0,2017.0,737.0,612,1.2042483660130718
543807.0,2018.0,683.0,576,1.1857638888888888
543829.0,2015.0,898.0,604,1.4867549668874172
543829.0,2016.0,371.0,320,1.159375
543829.0,2017.0,866.0,643,1.3468118195956453
543829.0,2018.0,620.0,543,1.141804788213628
543877.0,2017.0,469.0,319,1.4702194357366771
543877.0,2018.0,292.0,276,1.0579710144927537
543939.0,2015.0,682.0,552,1.2355072463768115
543939.0,2016.0,383.0,312,1.2275641025641026
543939.0,2017.0,501.0,342,1.4649122807017543
543939.0,2018.0,480.0,344,1.3953488372093024
544369.0,2015.0,679.0,513,1.3235867446393763
544369.0,2016.0,782.0,557,1.4039497307001796
544369.0,2017.0,766.0,570,1.343859649122807
544369.0,2018.0,659.0,511,1.289628180039139
544725.0,2017.0,408.0,297,1.3737373737373737
544725.0,2018.0,357.0,250,1.428
545341.0,2015.0,438.0,319,1.3730407523510972
545341.0,2016.0,536.0,440,1.2181818181818183
545341.0,2017.0,527.0,399,1.3208020050125313
545341.0,2018.0,520.0,419,1.2410501193317423
545350.0,2015.0,428.0,341,1.2551319648093842
545350.0,2016.0,291.0,276,1.0543478260869565
545350.0,2017.0,292.0,226,1.2920353982300885
545350.0,2018.0,242.0,214,1.1308411214953271
545358.0,2018.0,288.0,218,1.3211009174311927
545361.0,2015.0,782.0,567,1.379188712522046
545361.0,2016.0,773.0,544,1.4209558823529411
545361.0,2017.0,551.0,397,1.3879093198992443
545361.0,2018.0,633.0,468,1.3525641025641026
546318.0,2015.0,681.0,483,1.4099378881987579
546318.0,2016.0,773.0,575,1.3443478260869566
546318.0,2017.0,670.0,513,1.3060428849902534
546318.0,2018.0,641.0,537,1.1936685288640596
546991.0,2017.0,518.0,314,1.6496815286624205
546991.0,2018.0,623.0,434,1.435483870967742
547170.0,2018.0,279.0,278,1.0035971223021583
547172.0,2016.0,277.0,202,1.3712871287128714
547172.0,2017.0,304.0,227,1.3392070484581498
547180.0,2015.0,770.0,508,1.515748031496063
547180.0,2016.0,586.0,511,1.1467710371819961
547180.0,2017.0,619.0,430,1.4395348837209303
547180.0,2018.0,574.0,540,1.0629629629629629
547379.0,2017.0,244.0,227,1.0748898678414096
547957.0,2016.0,438.0,305,1.4360655737704917
547957.0,2017.0,260.0,211,1.2322274881516588
547982.0,2015.0,317.0,283,1.1201413427561837
547982.0,2016.0,615.0,512,1.201171875
547982.0,2018.0,370.0,312,1.185897435897436
547989.0,2015.0,773.0,602,1.2840531561461794
547989.0,2016.0,788.0,610,1.2918032786885245
547989.0,2017.0,837.0,613,1.3654159869494291
547989.0,2018.0,631.0,490,1.2877551020408162
553869.0,2018.0,361.0,242,1.4917355371900827
553882.0,2017.0,337.0,250,1.348
553882.0,2018.0,384.0,273,1.4065934065934067
553988.0,2018.0,232.0,210,1.1047619047619048
553993.0,2015.0,498.0,360,1.3833333333333333
553993.0,2016.0,644.0,555,1.1603603603603603
553993.0,2017.0,698.0,526,1.326996197718631
553993.0,2018.0,710.0,516,1.375968992248062
554429.0,2015.0,289.0,235,1.2297872340425533
570256.0,2015.0,682.0,577,1.1819757365684576
570256.0,2016.0,648.0,520,1.2461538461538462
570256.0,2017.0,454.0,375,1.2106666666666666
570256.0,2018.0,509.0,455,1.1186813186813187
570267.0,2016.0,272.0,241,1.1286307053941909
570267.0,2017.0,664.0,518,1.281853281853282
570267.0,2018.0,291.0,214,1.3598130841121496
570482.0,2015.0,291.0,261,1.1149425287356323
570560.0,2015.0,471.0,377,1.2493368700265253
570560.0,2017.0,625.0,481,1.2993762993762994
570560.0,2018.0,649.0,589,1.101867572156197
570717.0,2016.0,273.0,244,1.1188524590163935
570731.0,2015.0,428.0,300,1.4266666666666667
570731.0,2016.0,787.0,607,1.2965403624382208
570731.0,2017.0,821.0,611,1.3436988543371522
570731.0,2018.0,539.0,467,1.1541755888650964
570799.0,2018.0,403.0,335,1.2029850746268658
571431.0,2016.0,362.0,289,1.2525951557093427
571431.0,2017.0,514.0,335,1.5343283582089553
571431.0,2018.0,356.0,303,1.174917491749175
571437.0,2017.0,486.0,359,1.3537604456824512
571437.0,2018.0,242.0,238,1.0168067226890756
571448.0,2015.0,759.0,608,1.2483552631578947
571448.0,2016.0,786.0,614,1.280130293159609
571448.0,2017.0,764.0,604,1.2649006622516556
571448.0,2018.0,757.0,595,1.2722689075630251
571466.0,2015.0,341.0,239,1.4267782426778242
571466.0,2016.0,460.0,369,1.2466124661246611
571466.0,2017.0,498.0,365,1.3643835616438356
571466.0,2018.0,564.0,448,1.2589285714285714
571506.0,2015.0,489.0,403,1.2133995037220844
571506.0,2016.0,309.0,279,1.10752688172043
571506.0,2017.0,504.0,371,1.3584905660377358
571506.0,2018.0,408.0,417,0.9784172661870504
571602.0,2017.0,413.0,409,1.0097799511002445
571602.0,2018.0,460.0,427,1.0772833723653397
571697.0,2015.0,435.0,372,1.1693548387096775
571697.0,2016.0,611.0,492,1.241869918699187
571697.0,2017.0,701.0,455,1.5406593406593407
571697.0,2018.0,836.0,573,1.4589877835951135
571718.0,2017.0,288.0,248,1.1612903225806452
571740.0,2015.0,429.0,402,1.0671641791044777
571740.0,2016.0,470.0,403,1.1662531017369726
571740.0,2017.0,589.0,575,1.0243478260869565
571740.0,2018.0,665.0,491,1.354378818737271
571745.0,2017.0,493.0,366,1.3469945355191257
571745.0,2018.0,735.0,580,1.2672413793103448
571757.0,2016.0,267.0,200,1.335
571771.0,2015.0,299.0,211,1.4170616113744077
571771.0,2016.0,179.0,222,0.8063063063063063
571771.0,2017.0,349.0,317,1.1009463722397477
571771.0,2018.0,540.0,423,1.2765957446808511
571788.0,2015.0,587.0,448,1.3102678571428572
571788.0,2016.0,350.0,297,1.1784511784511784
571788.0,2018.0,495.0,339,1.4601769911504425
571830.0,2016.0,389.0,309,1.2588996763754046
571830.0,2017.0,528.0,486,1.0864197530864197
571875.0,2015.0,443.0,344,1.2877906976744187
571875.0,2016.0,605.0,510,1.1862745098039216
571875.0,2017.0,627.0,537,1.1675977653631284
571970.0,2018.0,548.0,425,1.2894117647058823
571974.0,2018.0,199.0,201,0.9900497512437811
571976.0,2015.0,294.0,221,1.330316742081448
571976.0,2016.0,736.0,587,1.253833049403748
571976.0,2017.0,581.0,548,1.0602189781021898
571976.0,2018.0,398.0,303,1.3135313531353134
571980.0,2016.0,521.0,340,1.5323529411764707
572008.0,2015.0,534.0,494,1.0809716599190284
572008.0,2016.0,593.0,428,1.3855140186915889
572008.0,2017.0,443.0,352,1.2585227272727273
572008.0,2018.0,270.0,271,0.996309963099631
572019.0,2015.0,494.0,322,1.5341614906832297
572033.0,2015.0,259.0,225,1.1511111111111112
572039.0,2015.0,366.0,247,1.4817813765182186
572039.0,2016.0,774.0,575,1.346086956521739
572039.0,2017.0,379.0,328,1.1554878048780488
572039.0,2018.0,721.0,534,1.350187265917603
572041.0,2015.0,871.0,591,1.4737732656514382
572041.0,2017.0,516.0,432,1.1944444444444444
572041.0,2018.0,486.0,403,1.205955334987593
572073.0,2016.0,292.0,253,1.1541501976284585
572073.0,2017.0,304.0,255,1.192156862745098
572073.0,2018.0,290.0,213,1.3615023474178405
572114.0,2016.0,278.0,273,1.0183150183150182
572122.0,2015.0,722.0,605,1.193388429752066
572122.0,2016.0,803.0,580,1.3844827586206896
572122.0,2017.0,660.0,567,1.164021164021164
572122.0,2018.0,649.0,573,1.1326352530541013
572191.0,2015.0,535.0,466,1.148068669527897
572191.0,2016.0,242.0,218,1.110091743119266
572191.0,2017.0,518.0,406,1.2758620689655173
572191.0,2018.0,445.0,347,1.282420749279539
572204.0,2016.0,249.0,232,1.0732758620689655
572287.0,2015.0,299.0,341,0.8768328445747801
572287.0,2017.0,478.0,380,1.2578947368421052
572287.0,2018.0,373.0,366,1.0191256830601092
572365.0,2015.0,498.0,405,1.2296296296296296
572365.0,2017.0,511.0,408,1.2524509803921569
572761.0,2015.0,706.0,582,1.2130584192439862
572761.0,2016.0,585.0,467,1.2526766595289078
572761.0,2017.0,517.0,482,1.0726141078838174
572761.0,2018.0,626.0,558,1.1218637992831542
572816.0,2015.0,317.0,222,1.427927927927928
572816.0,2016.0,593.0,507,1.1696252465483234
572816.0,2017.0,720.0,580,1.2413793103448276
572816.0,2018.0,682.0,497,1.3722334004024146
572821.0,2015.0,674.0,616,1.094155844155844
572821.0,2016.0,699.0,603,1.1592039800995024
572821.0,2017.0,694.0,617,1.1247974068071314
572821.0,2018.0,539.0,542,0.9944649446494465
573131.0,2015.0,296.0,259,1.1428571428571428
573135.0,2015.0,258.0,228,1.131578947368421
573135.0,2016.0,413.0,286,1.444055944055944
573135.0,2017.0,186.0,252,0.7380952380952381
573627.0,2017.0,296.0,238,1.2436974789915967
575929.0,2016.0,402.0,284,1.4154929577464788
575929.0,2017.0,503.0,398,1.263819095477387
575929.0,2018.0,600.0,463,1.2958963282937366
576397.0,2015.0,518.0,411,1.2603406326034063
576397.0,2016.0,487.0,395,1.2329113924050632
576397.0,2017.0,520.0,412,1.2621359223300972
576397.0,2018.0,455.0,345,1.318840579710145
578428.0,2015.0,629.0,402,1.564676616915423
578428.0,2016.0,568.0,458,1.240174672489083
578428.0,2017.0,634.0,458,1.3842794759825328
578428.0,2018.0,550.0,425,1.2941176470588236
581527.0,2015.0,325.0,216,1.5046296296296295
581527.0,2016.0,611.0,409,1.4938875305623471
581527.0,2018.0,384.0,350,1.0971428571428572
588751.0,2015.0,644.0,464,1.3879310344827587
588751.0,2016.0,640.0,501,1.2774451097804391
588751.0,2017.0,436.0,321,1.3582554517133956
588751.0,2018.0,380.0,291,1.3058419243986255
591720.0,2017.0,476.0,308,1.5454545454545454
591741.0,2017.0,234.0,210,1.1142857142857143
592122.0,2018.0,268.0,240,1.1166666666666667
592178.0,2015.0,721.0,577,1.2495667244367417
592178.0,2016.0,852.0,650,1.3107692307692307
592178.0,2017.0,704.0,583,1.2075471698113207
592178.0,2018.0,481.0,376,1.2792553191489362
592192.0,2015.0,531.0,431,1.2320185614849188
592192.0,2018.0,471.0,354,1.3305084745762712
592200.0,2016.0,204.0,222,0.918918918918919
592206.0,2015.0,656.0,542,1.2103321033210332
592206.0,2016.0,583.0,404,1.443069306930693
592206.0,2017.0,770.0,609,1.264367816091954
592206.0,2018.0,802.0,612,1.3104575163398693
592261.0,2015.0,525.0,445,1.1797752808988764
592261.0,2017.0,461.0,370,1.2459459459459459
592261.0,2018.0,335.0,331,1.012084592145015
592273.0,2016.0,644.0,445,1.447191011235955
592273.0,2017.0,627.0,443,1.4153498871331829
592325.0,2017.0,615.0,500,1.23
592325.0,2018.0,342.0,251,1.3625498007968126
592348.0,2018.0,503.0,437,1.1510297482837528
592387.0,2016.0,396.0,266,1.4887218045112782
592387.0,2017.0,771.0,572,1.347902097902098
592387.0,2018.0,541.0,485,1.1154639175257732
592444.0,2018.0,428.0,420,1.019047619047619
592450.0,2017.0,771.0,584,1.3202054794520548
592450.0,2018.0,574.0,424,1.3537735849056605
592518.0,2015.0,810.0,620,1.3064516129032258
592518.0,2016.0,857.0,635,1.3496062992125983
592518.0,2017.0,725.0,614,1.1807817589576548
592518.0,2018.0,909.0,679,1.3387334315169366
592567.0,2018.0,595.0,409,1.4547677261613692
592626.0,2015.0,491.0,480,1.0229166666666667
592626.0,2016.0,531.0,436,1.2178899082568808
592626.0,2017.0,297.0,295,1.006779661016949
592626.0,2018.0,457.0,414,1.103864734299517
592663.0,2015.0,615.0,437,1.4073226544622426
592663.0,2016.0,746.0,499,1.4949899799599198
592663.0,2017.0,696.0,519,1.3410404624277457
592663.0,2018.0,608.0,471,1.2908704883227176
592669.0,2017.0,469.0,435,1.07816091954023
592669.0,2018.0,512.0,391,1.3094629156010231
592696.0,2015.0,598.0,449,1.3318485523385302
592696.0,2016.0,469.0,325,1.4430769230769231
592696.0,2017.0,774.0,540,1.4333333333333333
592696.0,2018.0,747.0,536,1.3936567164179106
592743.0,2015.0,708.0,530,1.3358490566037735
592743.0,2016.0,667.0,445,1.498876404494382
592743.0,2017.0,838.0,576,1.4548611111111112
592743.0,2018.0,761.0,544,1.3988970588235294
592885.0,2015.0,673.0,465,1.4473118279569892
592885.0,2016.0,801.0,566,1.4151943462897527
592885.0,2017.0,735.0,590,1.2457627118644068
592885.0,2018.0,865.0,596,1.4513422818791946
593160.0,2016.0,371.0,308,1.2045454545454546
593160.0,2017.0,787.0,580,1.356896551724138
593160.0,2018.0,840.0,619,1.35702746365105
593428.0,2015.0,895.0,600,1.4916666666666667
593428.0,2016.0,885.0,651,1.359447004608295
593428.0,2017.0,691.0,573,1.205933682373473
593428.0,2018.0,725.0,558,1.299283154121864
593528.0,2017.0,461.0,379,1.2163588390501319
593528.0,2018.0,241.0,232,1.0387931034482758
593700.0,2017.0,249.0,213,1.1690140845070423
593700.0,2018.0,371.0,278,1.3345323741007193
593871.0,2016.0,344.0,238,1.4453781512605042
593871.0,2017.0,597.0,488,1.223360655737705
593871.0,2018.0,403.0,302,1.3344370860927153
593934.0,2015.0,331.0,276,1.1992753623188406
593934.0,2016.0,507.0,428,1.1845794392523366
593934.0,2017.0,477.0,420,1.1357142857142857
593934.0,2018.0,240.0,252,0.9523809523809523
594011.0,2018.0,354.0,276,1.2826086956521738
594694.0,2017.0,443.0,323,1.3715170278637772
594694.0,2018.0,496.0,401,1.2369077306733167
594777.0,2015.0,715.0,620,1.153225806451613
594777.0,2016.0,753.0,591,1.2741116751269035
594777.0,2017.0,645.0,555,1.162162162162162
594777.0,2018.0,415.0,485,0.8556701030927835
594807.0,2016.0,616.0,538,1.1449814126394051
594807.0,2017.0,649.0,580,1.1189655172413793
594807.0,2018.0,444.0,377,1.1777188328912467
594809.0,2015.0,780.0,597,1.306532663316583
594809.0,2016.0,769.0,599,1.2838063439065108
594809.0,2018.0,433.0,314,1.3789808917197452
594824.0,2016.0,331.0,208,1.5913461538461537
594824.0,2017.0,294.0,234,1.2564102564102564
594828.0,2015.0,663.0,584,1.1352739726027397
594828.0,2016.0,558.0,434,1.2857142857142858
594828.0,2017.0,437.0,327,1.3363914373088686
594828.0,2018.0,496.0,407,1.2186732186732188
594838.0,2016.0,326.0,212,1.5377358490566038
594953.0,2018.0,469.0,411,1.1411192214111923
594988.0,2016.0,321.0,254,1.263779527559055
594988.0,2017.0,543.0,465,1.167741935483871
594988.0,2018.0,466.0,374,1.2459893048128343
595281.0,2015.0,666.0,493,1.3509127789046653
595281.0,2016.0,465.0,361,1.2880886426592797
595281.0,2017.0,430.0,372,1.1559139784946237
595281.0,2018.0,277.0,323,0.8575851393188855
595375.0,2017.0,273.0,224,1.21875
595375.0,2018.0,358.0,301,1.1893687707641196
595751.0,2018.0,463.0,334,1.3862275449101797
595777.0,2016.0,316.0,267,1.1835205992509363
595777.0,2018.0,665.0,518,1.2837837837837838
595879.0,2016.0,643.0,471,1.365180467091295
595879.0,2017.0,710.0,484,1.4669421487603307
595879.0,2018.0,808.0,593,1.3625632377740304
595885.0,2018.0,268.0,265,1.0113207547169811
595909.0,2018.0,334.0,281,1.188612099644128
595963.0,2016.0,175.0,212,0.8254716981132075
595978.0,2017.0,410.0,376,1.0904255319148937
595978.0,2018.0,342.0,289,1.1833910034602075
596019.0,2015.0,549.0,380,1.444736842105263
596019.0,2016.0,839.0,648,1.2947530864197532
596019.0,2017.0,832.0,665,1.2511278195488722
596019.0,2018.0,863.0,651,1.325652841781874
596059.0,2015.0,527.0,434,1.2142857142857142
596059.0,2016.0,791.0,608,1.300986842105263
596059.0,2017.0,586.0,597,0.981574539363484
596059.0,2018.0,577.0,468,1.232905982905983
596115.0,2016.0,457.0,368,1.2418478260869565
596115.0,2017.0,591.0,502,1.1772908366533865
596115.0,2018.0,854.0,605,1.4115702479338843
596119.0,2015.0,378.0,283,1.3356890459363957
596142.0,2017.0,652.0,517,1.2611218568665377
596142.0,2018.0,293.0,335,0.8746268656716418
596144.0,2016.0,583.0,465,1.253763440860215
596146.0,2016.0,460.0,384,1.1979166666666667
596146.0,2017.0,562.0,510,1.1019607843137256
596146.0,2018.0,614.0,518,1.1853281853281854
596748.0,2015.0,407.0,297,1.3703703703703705
596748.0,2016.0,668.0,570,1.1719298245614036
596748.0,2017.0,608.0,566,1.0742049469964665
