,playerID,yearID,teamID,G,AB,R,H,RBI,BB,HBP,BA,OBP,batter,WH,AB_1-9,IABA,team
966,suareeu01,2018,CIN,143,527,79,149,104.0,64,9.0,0.2827324478178368,0.37,553993,710.0,516,1.375968992248062,CIN
967,suzukic01,2015,MIA,153,398,45,91,21.0,31,0.0,0.228643216080402,0.28438228438228436,400085,480.0,395,1.2151898734177216,MIA
968,suzukic01,2016,MIA,143,327,48,95,22.0,30,3.0,0.290519877675841,0.35555555555555557,400085,493.0,323,1.5263157894736843,MIA
969,suzukku01,2015,MIN,131,433,36,104,50.0,29,7.0,0.24018475750577367,0.29850746268656714,435559,493.0,424,1.1627358490566038,MIN
970,suzukku01,2016,MIN,106,345,34,89,49.0,18,5.0,0.2579710144927536,0.30434782608695654,435559,427.0,339,1.2595870206489677,MIN
971,suzukku01,2017,ATL,81,276,38,78,50.0,17,13.0,0.2826086956521739,0.35294117647058826,435559,398.0,264,1.5075757575757576,ATL
972,suzukku01,2018,ATL,105,347,45,94,50.0,22,13.0,0.27089337175792505,0.337696335078534,435559,485.0,346,1.4017341040462428,ATL
973,swihabl01,2015,BOS,84,288,47,79,31.0,18,1.0,0.2743055555555556,0.31921824104234525,596119,378.0,283,1.3356890459363957,BOS
974,taylomi02,2015,WAS,138,472,49,108,63.0,35,1.0,0.2288135593220339,0.28346456692913385,572191,535.0,466,1.148068669527897,WSH
975,taylomi02,2016,WAS,76,221,28,51,16.0,14,1.0,0.23076923076923078,0.2796610169491525,572191,242.0,218,1.110091743119266,WSH
976,taylomi02,2017,WAS,118,399,55,108,53.0,29,1.0,0.2706766917293233,0.32167832167832167,572191,518.0,406,1.2758620689655173,WSH
977,taylomi02,2018,WAS,134,353,46,80,28.0,29,1.0,0.22662889518413598,0.28720626631853785,572191,445.0,347,1.282420749279539,WSH
978,teixema01,2015,NYA,111,392,57,100,79.0,59,6.0,0.25510204081632654,0.3610503282275711,407893,471.0,382,1.2329842931937174,NYY
979,teixema01,2016,NYA,116,387,43,79,44.0,47,2.0,0.2041343669250646,0.29357798165137616,407893,368.0,381,0.9658792650918635,NYY
980,tejadru01,2015,NYN,116,360,36,94,28.0,38,5.0,0.2611111111111111,0.3399503722084367,514913,435.0,351,1.2393162393162394,NYM
981,tomasya01,2015,ARI,118,406,40,111,48.0,17,2.0,0.2733990147783251,0.3058823529411765,630111,473.0,389,1.2159383033419022,ARI
982,tomasya01,2016,ARI,140,530,72,144,83.0,31,1.0,0.27169811320754716,0.31316725978647686,630111,702.0,518,1.3552123552123552,ARI
983,travide01,2015,TOR,62,217,38,66,35.0,18,2.0,0.30414746543778803,0.3628691983122363,581527,325.0,216,1.5046296296296295,TOR
984,travide01,2016,TOR,101,410,54,123,50.0,20,0.0,0.3,0.3325581395348837,581527,611.0,409,1.4938875305623471,TOR
985,travide01,2018,TOR,103,357,41,83,44.0,16,5.0,0.23249299719887956,0.2751322751322751,581527,384.0,350,1.0971428571428572,TOR
986,troutmi01,2015,LAA,159,575,104,172,90.0,92,10.0,0.2991304347826087,0.40472673559822747,545361,782.0,567,1.379188712522046,LAA
987,troutmi01,2016,LAA,159,549,123,173,100.0,116,11.0,0.3151183970856102,0.4437869822485207,545361,773.0,544,1.4209558823529411,LAA
988,troutmi01,2017,LAA,114,402,92,123,72.0,94,7.0,0.30597014925373134,0.44532803180914515,545361,551.0,397,1.3879093198992443,LAA
989,troutmi01,2018,LAA,140,471,101,147,79.0,122,10.0,0.31210191082802546,0.4626865671641791,545361,633.0,468,1.3525641025641026,LAA
990,trumbma01,2015,SEA,96,334,39,88,41.0,26,0.0,0.2634730538922156,0.31666666666666665,444432,617.0,498,1.2389558232931728,SEA
991,trumbma01,2015,SEA,96,334,39,88,41.0,26,0.0,0.2634730538922156,0.31666666666666665,444432,617.0,498,1.2389558232931728,ARI
992,trumbma01,2016,BAL,159,613,94,157,108.0,51,3.0,0.2561174551386623,0.31634182908545727,444432,728.0,609,1.1954022988505748,BAL
993,trumbma01,2017,BAL,146,559,79,131,65.0,42,1.0,0.23434704830053668,0.28903654485049834,444432,580.0,543,1.0681399631675874,BAL
994,trumbma01,2018,BAL,90,330,41,86,44.0,24,2.0,0.2606060606060606,0.3146067415730337,444432,430.0,327,1.3149847094801224,BAL
995,tuckepr01,2015,HOU,98,300,35,73,33.0,20,3.0,0.24333333333333335,0.29721362229102166,605512,347.0,296,1.1722972972972974,HOU
996,tulowtr01,2015,COL,87,323,46,97,53.0,24,1.0,0.30030959752321984,0.3505747126436782,453064,657.0,523,1.2562141491395793,TOR
997,tulowtr01,2015,COL,87,323,46,97,53.0,24,1.0,0.30030959752321984,0.3505747126436782,453064,657.0,523,1.2562141491395793,COL
998,tulowtr01,2016,TOR,131,492,54,125,79.0,43,5.0,0.2540650406504065,0.32037037037037036,453064,623.0,517,1.2050290135396517,TOR
999,tulowtr01,2017,TOR,66,241,16,60,26.0,17,1.0,0.24896265560165975,0.30115830115830117,453064,319.0,234,1.3632478632478633,TOR
1000,turneju01,2015,LAN,126,385,55,113,60.0,36,13.0,0.2935064935064935,0.37327188940092165,457759,538.0,397,1.3551637279596978,LAD
1001,turneju01,2016,LAN,151,556,79,153,90.0,48,10.0,0.2751798561151079,0.34364820846905536,457759,725.0,579,1.2521588946459412,LAD
1002,turneju01,2017,LAN,130,457,72,147,71.0,59,19.0,0.32166301969365424,0.4205607476635514,457759,719.0,501,1.435129740518962,LAD
1003,turneju01,2018,LAN,103,365,62,114,52.0,47,12.0,0.31232876712328766,0.4080188679245283,457759,615.0,422,1.457345971563981,LAD
1004,uptonbj01,2015,SDN,87,205,23,53,17.0,21,0.0,0.25853658536585367,0.3274336283185841,425834,316.0,201,1.572139303482587,SD
1005,uptonbj01,2016,SDN,92,344,46,88,45.0,23,2.0,0.2558139534883721,0.3062330623306233,425834,547.0,493,1.1095334685598377,TOR
1006,uptonbj01,2016,SDN,92,344,46,88,45.0,23,2.0,0.2558139534883721,0.3062330623306233,425834,547.0,493,1.1095334685598377,SD
1007,uptonju01,2015,SDN,150,542,85,136,81.0,68,4.0,0.25092250922509224,0.33876221498371334,457708,631.0,533,1.1838649155722327,SD
1008,uptonju01,2016,DET,153,570,81,140,87.0,50,4.0,0.24561403508771928,0.3108974358974359,457708,671.0,560,1.1982142857142857,DET
1009,uptonju01,2017,DET,125,459,81,128,94.0,57,3.0,0.2788671023965142,0.3622350674373796,457708,669.0,553,1.209764918625678,LAA
1010,uptonju01,2017,DET,125,459,81,128,94.0,57,3.0,0.2788671023965142,0.3622350674373796,457708,669.0,553,1.209764918625678,DET
1011,uptonju01,2018,LAA,145,533,80,137,85.0,64,10.0,0.2570356472795497,0.34761120263591433,457708,627.0,528,1.1875,LAA
1012,urshegi01,2015,CLE,81,267,25,60,21.0,18,2.0,0.2247191011235955,0.2787456445993031,570482,291.0,261,1.1149425287356323,CLE
1013,utleych01,2015,PHI,73,249,23,54,30.0,22,4.0,0.21686746987951808,0.2909090909090909,400284,386.0,367,1.0517711171662125,LAD
1014,utleych01,2015,PHI,73,249,23,54,30.0,22,4.0,0.21686746987951808,0.2909090909090909,400284,386.0,367,1.0517711171662125,PHI
1015,utleych01,2016,LAN,138,512,79,129,52.0,40,11.0,0.251953125,0.3197158081705151,400284,547.0,524,1.0438931297709924,LAD
1016,utleych01,2017,LAN,127,309,43,73,34.0,32,9.0,0.23624595469255663,0.32571428571428573,400284,355.0,315,1.126984126984127,LAD
1017,valbulu01,2015,HOU,132,434,62,97,56.0,50,6.0,0.22350230414746544,0.3122448979591837,472528,458.0,443,1.0338600451467268,HOU
1018,valbulu01,2016,HOU,90,292,38,76,40.0,44,1.0,0.2602739726027397,0.3590504451038576,472528,366.0,283,1.2932862190812722,HOU
1019,valbulu01,2017,LAA,117,347,42,69,65.0,48,1.0,0.1988472622478386,0.29797979797979796,472528,363.0,343,1.0583090379008746,LAA
1020,valbulu01,2018,LAA,96,266,23,53,33.0,19,1.0,0.19924812030075187,0.25524475524475526,472528,242.0,261,0.9272030651340997,LAA
1021,vanslsc01,2015,LAN,96,222,19,53,30.0,23,4.0,0.23873873873873874,0.321285140562249,475100,271.0,218,1.2431192660550459,LAD
1022,venabwi01,2015,SDN,98,283,34,73,30.0,25,0.0,0.2579505300353357,0.3181818181818182,461416,441.0,341,1.2932551319648093,TEX
1023,venabwi01,2015,SDN,98,283,34,73,30.0,25,0.0,0.2579505300353357,0.3181818181818182,461416,441.0,341,1.2932551319648093,SD
1024,vogtst01,2015,OAK,136,445,58,116,71.0,56,2.0,0.2606741573033708,0.34592445328031807,519390,568.0,435,1.3057471264367817,OAK
1025,vogtst01,2016,OAK,137,490,54,123,56.0,35,4.0,0.2510204081632653,0.30623818525519847,519390,572.0,484,1.1818181818181819,OAK
1026,vottojo01,2015,CIN,158,545,95,171,80.0,143,5.0,0.3137614678899083,0.4603174603174603,458015,753.0,534,1.4101123595505618,CIN
1027,vottojo01,2016,CIN,158,556,101,181,97.0,108,5.0,0.3255395683453237,0.43946188340807174,458015,792.0,542,1.4612546125461254,CIN
1028,vottojo01,2017,CIN,162,559,106,179,100.0,134,8.0,0.32021466905187834,0.4579172610556348,458015,770.0,551,1.397459165154265,CIN
1029,vottojo01,2018,CIN,145,503,67,143,67.0,108,9.0,0.28429423459244535,0.41935483870967744,458015,617.0,493,1.2515212981744421,CIN
1030,walkene01,2015,PIT,151,543,69,146,71.0,44,8.0,0.26887661141804786,0.33277310924369746,435522,700.0,530,1.320754716981132,PIT
1031,walkene01,2016,NYN,113,412,57,116,55.0,42,1.0,0.2815533980582524,0.34945054945054943,435522,563.0,406,1.3866995073891626,NYM
1032,walkene01,2017,NYN,73,265,40,70,36.0,27,4.0,0.2641509433962264,0.34121621621621623,435522,483.0,374,1.2914438502673797,MIL
1033,walkene01,2017,NYN,73,265,40,70,36.0,27,4.0,0.2641509433962264,0.34121621621621623,435522,483.0,374,1.2914438502673797,NYM
1034,walkene01,2018,NYA,113,347,48,76,46.0,42,5.0,0.21902017291066284,0.31218274111675126,435522,381.0,345,1.1043478260869566,NYY
1035,werthja01,2015,WAS,88,331,51,73,42.0,38,3.0,0.22054380664652568,0.3064516129032258,150029,352.0,325,1.083076923076923,WSH
1036,werthja01,2016,WAS,143,525,84,128,69.0,71,4.0,0.2438095238095238,0.3383333333333333,150029,632.0,530,1.1924528301886792,WSH
1037,werthja01,2017,WAS,70,252,35,57,29.0,35,1.0,0.2261904761904762,0.3229166666666667,150029,283.0,267,1.0599250936329587,WSH
1038,wietema01,2015,BAL,75,258,24,69,25.0,21,0.0,0.26744186046511625,0.3225806451612903,446308,333.0,256,1.30078125,BAL
1039,wietema01,2016,BAL,124,423,48,103,66.0,32,5.0,0.24349881796690306,0.30434782608695654,446308,544.0,423,1.2860520094562649,BAL
1040,wietema01,2017,WAS,123,422,43,95,52.0,38,1.0,0.22511848341232227,0.29067245119305857,446308,498.0,425,1.171764705882353,WSH
1041,wietema01,2018,WAS,76,235,24,56,30.0,30,3.0,0.23829787234042554,0.332089552238806,446308,276.0,232,1.1896551724137931,WSH
1042,wongko01,2015,SLN,150,557,71,146,61.0,36,15.0,0.2621184919210054,0.32401315789473684,543939,682.0,552,1.2355072463768115,STL
1043,wongko01,2016,SLN,121,313,39,75,23.0,34,9.0,0.23961661341853036,0.33146067415730335,543939,383.0,312,1.2275641025641026,STL
1044,wongko01,2017,SLN,108,354,55,101,42.0,41,12.0,0.2853107344632768,0.3783783783783784,543939,501.0,342,1.4649122807017543,STL
1045,wongko01,2018,SLN,127,353,41,88,38.0,31,14.0,0.24929178470254956,0.3341708542713568,543939,480.0,344,1.3953488372093024,STL
1046,yelicch01,2015,MIA,126,476,63,143,44.0,47,2.0,0.3004201680672269,0.3657142857142857,592885,673.0,465,1.4473118279569892,MIA
1047,yelicch01,2016,MIA,155,578,78,172,98.0,72,4.0,0.2975778546712803,0.37920489296636084,592885,801.0,566,1.4151943462897527,MIA
1048,yelicch01,2017,MIA,156,602,100,170,81.0,80,6.0,0.2823920265780731,0.37209302325581395,592885,735.0,590,1.2457627118644068,MIA
1049,yelicch01,2018,MIL,147,574,118,187,110.0,68,7.0,0.32578397212543553,0.4036979969183359,592885,865.0,596,1.4513422818791946,MIL
1050,youngch04,2015,NYA,140,318,53,80,42.0,30,3.0,0.25157232704402516,0.32193732193732194,455759,388.0,312,1.2435897435897436,NYY
1051,youngch04,2016,BOS,76,203,29,56,24.0,21,3.0,0.27586206896551724,0.3524229074889868,455759,300.0,203,1.477832512315271,BOS
1052,youngch04,2017,BOS,90,243,30,57,25.0,30,2.0,0.2345679012345679,0.3236363636363636,455759,293.0,238,1.23109243697479,BOS
1053,zimmery01,2015,WAS,95,346,43,86,73.0,33,1.0,0.24855491329479767,0.3157894736842105,475582,360.0,340,1.0588235294117647,WSH
1054,zimmery01,2016,WAS,115,427,60,93,46.0,29,5.0,0.21779859484777517,0.2754880694143167,475582,462.0,433,1.0669745958429562,WSH
1055,zimmery01,2017,WAS,144,524,90,159,108.0,44,3.0,0.30343511450381677,0.3607705779334501,475582,737.0,533,1.3827392120075046,WSH
1056,zimmery01,2018,WAS,85,288,33,76,51.0,30,3.0,0.2638888888888889,0.3395638629283489,475582,355.0,282,1.2588652482269505,WSH
1057,zobribe01,2015,OAK,67,235,39,63,33.0,33,0.0,0.2680851063829787,0.3582089552238806,450314,669.0,522,1.2816091954022988,KC
1058,zobribe01,2015,OAK,67,235,39,63,33.0,33,0.0,0.2680851063829787,0.3582089552238806,450314,669.0,522,1.2816091954022988,OAK
1059,zobribe01,2015,KCA,59,232,37,66,23.0,29,1.0,0.28448275862068967,0.366412213740458,450314,669.0,522,1.2816091954022988,KC
1060,zobribe01,2015,KCA,59,232,37,66,23.0,29,1.0,0.28448275862068967,0.366412213740458,450314,669.0,522,1.2816091954022988,OAK
1061,zobribe01,2016,CHN,147,523,94,142,76.0,96,4.0,0.27151051625239003,0.3884430176565008,450314,717.0,573,1.2513089005235603,CHC
1062,zobribe01,2017,CHN,128,435,58,101,50.0,54,2.0,0.23218390804597702,0.319755600814664,450314,479.0,458,1.0458515283842795,CHC
1063,zobribe01,2018,CHN,139,455,67,139,58.0,55,2.0,0.3054945054945055,0.3828125,450314,623.0,443,1.4063205417607223,CHC
1064,zuninmi01,2015,SEA,112,350,28,61,28.0,21,5.0,0.1742857142857143,0.23138297872340424,572287,299.0,341,0.8768328445747801,SEA
1065,zuninmi01,2017,SEA,124,387,52,97,64.0,39,8.0,0.25064599483204136,0.3317972350230415,572287,478.0,380,1.2578947368421052,SEA
1066,zuninmi01,2018,SEA,113,373,37,75,44.0,24,6.0,0.20107238605898123,0.26054590570719605,572287,373.0,366,1.0191256830601092,SEA
1067,adamecr01,2016,COL,121,225,25,49,17.0,24,4.0,0.21777777777777776,0.30434782608695654,542436,261.0,220,1.1863636363636363,COL
1068,adamsma01,2016,SLN,118,297,37,74,54.0,25,2.0,0.24915824915824916,0.3117283950617284,571431,362.0,289,1.2525951557093427,STL
1069,adamsma01,2017,ATL,100,291,42,79,58.0,19,1.0,0.27147766323024053,0.3183279742765273,571431,514.0,335,1.5343283582089553,ATL
1070,adamsma01,2017,ATL,100,291,42,79,58.0,19,1.0,0.27147766323024053,0.3183279742765273,571431,514.0,335,1.5343283582089553,STL
1071,adamsma01,2018,WAS,94,249,37,64,48.0,24,4.0,0.2570281124497992,0.33212996389891697,571431,356.0,303,1.174917491749175,STL
1072,adamsma01,2018,WAS,94,249,37,64,48.0,24,4.0,0.2570281124497992,0.33212996389891697,571431,356.0,303,1.174917491749175,WSH
1073,anderti01,2016,CHA,99,410,57,116,30.0,13,1.0,0.28292682926829266,0.30660377358490565,641313,437.0,399,1.0952380952380953,CWS
1074,anderti01,2017,CHA,146,587,72,151,56.0,13,3.0,0.2572402044293015,0.2769485903814262,641313,755.0,584,1.292808219178082,CWS
1075,anderti01,2018,CHA,153,567,77,136,64.0,30,4.0,0.23985890652557318,0.28286189683860236,641313,626.0,554,1.1299638989169676,CWS
1076,arciaor01,2017,MIL,153,506,56,140,53.0,36,1.0,0.2766798418972332,0.3259668508287293,606115,676.0,499,1.3547094188376754,MIL
1077,arciaor01,2018,MIL,119,348,32,82,30.0,15,1.0,0.23563218390804597,0.2692307692307692,606115,433.0,371,1.1671159029649596,MIL
1078,baezja01,2016,CHN,142,421,50,115,59.0,15,11.0,0.27315914489311166,0.31543624161073824,595879,643.0,471,1.365180467091295,CHC
1079,baezja01,2017,CHN,145,469,75,128,75.0,30,1.0,0.27292110874200426,0.318,595879,710.0,484,1.4669421487603307,CHC
1080,baezja01,2018,CHN,160,606,101,176,111.0,29,5.0,0.29042904290429045,0.328125,595879,808.0,593,1.3625632377740304,CHC
1081,bandyje01,2016,LAA,70,209,23,49,25.0,11,4.0,0.23444976076555024,0.2857142857142857,542908,271.0,208,1.3028846153846154,LAA
1082,barneda01,2016,TOR,104,279,35,75,19.0,22,1.0,0.26881720430107525,0.32450331125827814,446381,369.0,285,1.2947368421052632,TOR
1083,barneda01,2017,TOR,129,336,34,78,25.0,18,2.0,0.23214285714285715,0.2752808988764045,446381,397.0,328,1.2103658536585367,TOR
1084,bourjpe01,2016,PHI,123,355,40,89,23.0,17,4.0,0.2507042253521127,0.2925531914893617,488721,435.0,345,1.2608695652173914,PHI
1085,bregmal01,2017,HOU,155,556,88,158,71.0,55,7.0,0.2841726618705036,0.3559870550161812,608324,824.0,620,1.3290322580645162,HOU
1086,bregmal01,2018,HOU,157,594,105,170,103.0,96,12.0,0.28619528619528617,0.396011396011396,608324,825.0,607,1.3591433278418452,HOU
1087,broxtke01,2016,MIL,75,207,28,50,19.0,36,0.0,0.24154589371980675,0.35390946502057613,542979,222.0,202,1.099009900990099,MIL
1088,broxtke01,2017,MIL,143,414,66,91,49.0,40,7.0,0.21980676328502416,0.2993492407809111,542979,430.0,407,1.0565110565110565,MIL
1089,buxtoby01,2016,MIN,92,298,44,67,38.0,23,3.0,0.22483221476510068,0.28703703703703703,621439,341.0,289,1.179930795847751,MIN
1090,buxtoby01,2017,MIN,140,462,69,117,51.0,38,4.0,0.2532467532467532,0.31547619047619047,621439,546.0,458,1.1921397379912664,MIN
1091,carreez01,2016,TOR,110,270,47,67,23.0,27,4.0,0.24814814814814815,0.32558139534883723,485567,361.0,297,1.2154882154882154,TOR
1092,carreez01,2017,TOR,131,287,38,81,20.0,30,3.0,0.28222996515679444,0.35625,485567,381.0,280,1.3607142857142858,TOR
1093,casalcu01,2016,TBA,84,226,23,42,25.0,25,2.0,0.18584070796460178,0.2727272727272727,592200,204.0,222,0.918918918918919,TB
1094,confomi01,2016,NYN,109,304,38,67,42.0,36,5.0,0.22039473684210525,0.3130434782608696,624424,292.0,299,0.9765886287625418,NYM
1095,confomi01,2017,NYN,109,373,72,104,68.0,57,8.0,0.27882037533512066,0.3858447488584475,624424,457.0,368,1.2418478260869565,NYM
1096,confomi01,2018,NYN,153,543,78,132,82.0,84,7.0,0.2430939226519337,0.35173501577287064,624424,655.0,531,1.2335216572504708,NYM
1097,contrwi01,2016,CHN,76,252,33,71,35.0,26,4.0,0.28174603174603174,0.35815602836879434,575929,402.0,284,1.4154929577464788,CHC
1098,contrwi01,2017,CHN,117,377,50,104,74.0,45,3.0,0.27586206896551724,0.35764705882352943,575929,503.0,398,1.263819095477387,CHC
1099,contrwi01,2018,CHN,138,474,50,118,54.0,53,13.0,0.2489451476793249,0.34074074074074073,575929,600.0,463,1.2958963282937366,CHC
1100,cozarza01,2016,CIN,121,464,67,117,50.0,37,2.0,0.2521551724137931,0.3101391650099404,446359,493.0,454,1.0859030837004404,CIN
1101,cozarza01,2017,CIN,122,438,80,130,63.0,62,3.0,0.2968036529680365,0.38767395626242546,446359,601.0,429,1.400932400932401,CIN
1102,cozarza01,2018,LAA,58,224,29,49,18.0,19,7.0,0.21875,0.3,446359,206.0,216,0.9537037037037037,LAA
1103,crispco01,2016,OAK,102,393,45,92,47.0,37,0.0,0.2340966921119593,0.3,424825,540.0,466,1.1587982832618027,CLE
1104,crispco01,2016,OAK,102,393,45,92,47.0,37,0.0,0.2340966921119593,0.3,424825,540.0,466,1.1587982832618027,OAK
1105,cuthbch01,2016,KCA,128,475,49,130,46.0,32,0.0,0.2736842105263158,0.31952662721893493,596144,583.0,465,1.253763440860215,KC
1106,dahlda01,2016,COL,63,222,42,70,24.0,15,0.0,0.3153153153153153,0.35864978902953587,621311,290.0,217,1.336405529953917,COL
1107,dahlda01,2018,COL,77,249,31,68,48.0,19,1.0,0.27309236947791166,0.3271375464684015,621311,346.0,256,1.3515625,COL
1108,darnach01,2016,ATL,84,233,24,57,21.0,23,3.0,0.2446351931330472,0.3204633204633205,488818,274.0,224,1.2232142857142858,ATL
1109,deazaal01,2016,NYN,130,234,31,48,25.0,26,5.0,0.20512820512820512,0.2981132075471698,457477,287.0,230,1.2478260869565216,NYM
1110,descada01,2016,COL,99,250,38,66,38.0,34,1.0,0.264,0.3543859649122807,518614,333.0,247,1.3481781376518218,COL
1111,descada01,2017,ARI,131,344,47,80,51.0,48,4.0,0.23255813953488372,0.3333333333333333,518614,434.0,347,1.2507204610951008,ARI
1112,descada01,2018,ARI,138,349,54,83,57.0,64,2.0,0.23782234957020057,0.35903614457831323,518614,385.0,343,1.1224489795918366,ARI
1113,diazal02,2016,SLN,111,404,71,121,65.0,41,7.0,0.2995049504950495,0.37389380530973454,649557,568.0,401,1.4164588528678304,STL
1114,diazal02,2017,SLN,79,286,31,74,20.0,13,0.0,0.25874125874125875,0.2909698996655518,649557,315.0,274,1.1496350364963503,STL
1115,diazal02,2018,TOR,130,422,55,111,55.0,23,3.0,0.26303317535545023,0.30580357142857145,649557,618.0,415,1.489156626506024,TOR
1116,dickeal01,2016,SDN,84,253,39,65,37.0,26,4.0,0.25691699604743085,0.33568904593639576,543105,337.0,249,1.3534136546184738,SD
1117,drurybr01,2016,ARI,134,461,59,130,53.0,31,3.0,0.28199566160520606,0.33131313131313134,592273,644.0,445,1.447191011235955,ARI
1118,drurybr01,2017,ARI,135,445,41,119,63.0,28,5.0,0.26741573033707866,0.3179916317991632,592273,627.0,443,1.4153498871331829,ARI
1119,duvalad01,2016,CIN,150,552,85,133,103.0,41,6.0,0.24094202898550723,0.3005008347245409,594807,616.0,538,1.1449814126394051,CIN
1120,duvalad01,2017,CIN,157,587,78,146,99.0,39,10.0,0.24872231686541738,0.30660377358490565,594807,649.0,580,1.1189655172413793,CIN
1121,duvalad01,2018,CIN,105,331,40,68,61.0,34,4.0,0.2054380664652568,0.2872628726287263,594807,444.0,377,1.1777188328912467,ATL
1122,duvalad01,2018,CIN,105,331,40,68,61.0,34,4.0,0.2054380664652568,0.2872628726287263,594807,444.0,377,1.1777188328912467,CIN
1123,florera02,2016,MIL,104,249,18,51,19.0,31,2.0,0.20481927710843373,0.2978723404255319,570717,273.0,244,1.1188524590163935,MIL
1124,garciad01,2016,ATL,134,532,65,145,65.0,24,6.0,0.2725563909774436,0.3113879003558719,611177,672.0,521,1.289827255278311,ATL
1125,garcigr01,2016,SLN,99,214,33,59,17.0,38,4.0,0.2757009345794392,0.39453125,594824,331.0,208,1.5913461538461537,STL
1126,garcigr01,2017,SLN,133,241,27,61,20.0,37,6.0,0.25311203319502074,0.36619718309859156,594824,294.0,234,1.2564102564102564,STL
1127,goeddty01,2016,PHI,92,213,17,41,16.0,17,2.0,0.19248826291079812,0.25862068965517243,595963,175.0,212,0.8254716981132075,PHI
1128,gosseph01,2016,ARI,122,220,26,61,13.0,15,1.0,0.2772727272727273,0.326271186440678,594838,326.0,212,1.5377358490566038,ARI
1129,grossro01,2016,MIN,99,332,49,93,37.0,55,2.0,0.28012048192771083,0.3856041131105398,543257,412.0,330,1.2484848484848485,MIN
1130,grossro01,2017,MIN,119,382,62,94,45.0,67,3.0,0.24607329842931938,0.36283185840707965,543257,437.0,384,1.1380208333333333,MIN
1131,grossro01,2018,MIN,129,396,50,108,48.0,60,2.0,0.2727272727272727,0.37117903930131,543257,537.0,379,1.4168865435356202,MIN
1132,gutiefr01,2016,SEA,98,248,33,61,39.0,29,3.0,0.24596774193548387,0.33214285714285713,429711,259.0,244,1.0614754098360655,SEA
1133,hazelje01,2016,SLN,114,200,35,47,28.0,18,0.0,0.235,0.2981651376146789,571757,267.0,200,1.335,STL
1134,healyry01,2016,OAK,72,269,36,82,37.0,12,1.0,0.3048327137546468,0.33687943262411346,592387,396.0,266,1.4887218045112782,OAK
1135,healyry01,2017,OAK,149,576,66,156,78.0,23,4.0,0.2708333333333333,0.3034825870646766,592387,771.0,572,1.347902097902098,OAK
1136,healyry01,2018,SEA,133,493,51,116,73.0,27,2.0,0.23529411764705882,0.2777777777777778,592387,541.0,485,1.1154639175257732,SEA
1137,jankotr01,2016,SDN,131,335,53,82,12.0,42,2.0,0.24477611940298508,0.3324538258575198,608671,335.0,328,1.021341463414634,SD
1138,jankotr01,2018,SDN,117,347,45,90,17.0,37,1.0,0.25936599423631124,0.33246753246753247,608671,401.0,326,1.2300613496932515,SD
1139,jasojo01,2016,PIT,132,380,45,102,42.0,45,5.0,0.26842105263157895,0.35348837209302325,444379,433.0,377,1.1485411140583555,PIT
1140,jasojo01,2017,PIT,126,256,28,54,35.0,40,5.0,0.2109375,0.3289036544850498,444379,276.0,250,1.104,PIT
1141,johnsch05,2016,MIA,113,243,20,54,24.0,19,1.0,0.2222222222222222,0.2813688212927757,453400,256.0,236,1.0847457627118644,MIA
1142,josepto01,2016,PHI,107,315,47,81,47.0,22,4.0,0.2571428571428571,0.31378299120234604,571830,389.0,309,1.2588996763754046,PHI
1143,josepto01,2017,PHI,142,495,51,119,69.0,33,2.0,0.2404040404040404,0.29056603773584905,571830,528.0,486,1.0864197530864197,PHI
1144,keplema01,2016,MIN,113,396,52,93,63.0,42,3.0,0.23484848484848486,0.3129251700680272,596146,460.0,384,1.1979166666666667,MIN
1145,keplema01,2017,MIN,147,511,67,124,69.0,47,6.0,0.24266144814090018,0.31382978723404253,596146,562.0,510,1.1019607843137256,MIN
1146,keplema01,2018,MIN,156,532,80,119,58.0,71,5.0,0.2236842105263158,0.3207236842105263,596146,614.0,518,1.1853281853281854,MIN
1147,kimhy01,2016,BAL,95,305,36,92,22.0,36,4.0,0.3016393442622951,0.3826086956521739,547957,438.0,305,1.4360655737704917,BAL
1148,leeda02,2016,SEA,104,292,33,74,49.0,20,5.0,0.2534246575342466,0.31230283911671924,493193,331.0,285,1.1614035087719299,SEA
1149,leonsa01,2016,BOS,78,252,36,78,35.0,23,2.0,0.30952380952380953,0.37184115523465705,506702,375.0,260,1.4423076923076923,BOS
1150,leonsa01,2017,BOS,85,271,32,61,39.0,25,1.0,0.22509225092250923,0.29292929292929293,506702,328.0,269,1.2193308550185873,BOS
1151,leonsa01,2018,BOS,89,265,30,47,22.0,15,4.0,0.17735849056603772,0.2323943661971831,506702,264.0,272,0.9705882352941176,BOS
1152,marteje01,2016,LAA,88,258,38,65,44.0,18,5.0,0.25193798449612403,0.31316725978647686,527043,324.0,257,1.2607003891050583,LAA
1153,mazarno01,2016,TEX,145,516,59,137,64.0,39,6.0,0.2655038759689923,0.3244206773618538,608577,640.0,514,1.245136186770428,TEX
1154,mazarno01,2017,TEX,148,554,64,140,101.0,55,4.0,0.2527075812274368,0.32463295269168024,608577,606.0,549,1.1038251366120218,TEX
1155,mazarno01,2018,TEX,128,489,61,126,77.0,40,4.0,0.25766871165644173,0.31894934333958724,608577,612.0,482,1.2697095435684647,TEX
1156,merriwh01,2016,KCA,81,311,44,88,29.0,19,0.0,0.2829581993569132,0.3242424242424242,593160,371.0,308,1.2045454545454546,KC
